step,time_s,cmd_vel,fwd_vel,lateral_vel,pelvis_height,reward_step
985,16.417,0.000,0.772,-0.185,0.671,0.3143
986,16.433,0.000,0.884,-0.183,0.670,0.5521
987,16.450,0.000,0.914,-0.207,0.668,0.1973
988,16.467,0.000,0.988,-0.215,0.665,0.3366
989,16.483,0.000,1.062,-0.190,0.661,0.3725
990,16.500,0.000,1.144,-0.138,0.656,0.3724
991,16.517,0.000,1.214,-0.073,0.649,0.2244
992,16.533,0.000,1.209,-0.034,0.642,-0.0518
993,16.550,0.000,0.829,-0.151,0.637,-0.1594
994,16.567,0.000,0.612,-0.132,0.635,-0.0920
995,16.583,0.000,0.468,-0.163,0.635,-0.2137
996,16.600,0.000,0.451,-0.187,0.635,0.2866
997,16.617,0.000,0.393,-0.157,0.637,0.6853
998,16.633,0.000,0.384,-0.159,0.639,1.1090
999,16.650,0.000,0.400,-0.143,0.642,1.2483
1000,16.667,0.000,0.401,-0.128,0.644,1.2963
1001,16.683,0.000,0.399,-0.122,0.646,1.3103
1002,16.700,0.000,0.396,-0.134,0.648,1.3338
1003,16.717,0.000,0.386,-0.154,0.650,1.3806
1004,16.733,0.000,0.371,-0.173,0.653,1.4151
1005,16.750,0.000,0.349,-0.146,0.655,1.4667
1006,16.767,0.000,0.348,-0.149,0.658,1.5222
1007,16.783,0.000,0.340,-0.155,0.661,1.5566
1008,16.800,0.000,0.339,-0.161,0.663,1.5625
1009,16.817,0.000,0.342,-0.167,0.666,1.5519
1010,16.833,0.000,0.346,-0.172,0.668,1.5280
1011,16.850,0.000,0.351,-0.183,0.671,1.4889
1012,16.867,0.000,0.361,-0.213,0.673,1.4358
1013,16.883,0.000,0.380,-0.240,0.675,1.4030
1014,16.900,0.000,0.388,-0.270,0.677,1.3760
1015,16.917,0.000,0.395,-0.303,0.680,1.3604
1016,16.933,0.000,0.403,-0.317,0.681,1.3572
1017,16.950,0.000,0.422,-0.308,0.682,1.2589
1018,16.967,0.000,0.457,-0.296,0.683,0.9131
1019,16.983,0.000,0.464,-0.274,0.682,0.6435
1020,17.000,0.000,0.487,-0.205,0.680,0.3662
1021,17.017,0.000,0.503,-0.156,0.679,0.1861
1022,17.033,0.000,0.472,-0.125,0.678,0.4188
1023,17.050,0.000,0.423,-0.121,0.678,0.6927
1024,17.067,0.000,0.430,-0.117,0.678,0.9697
1025,17.083,0.000,0.461,-0.118,0.678,0.9805
1026,17.100,0.000,0.494,-0.111,0.677,0.9395
1027,17.117,0.000,0.523,-0.112,0.676,0.9154
1028,17.133,0.000,0.542,-0.104,0.675,0.7854
1029,17.150,0.000,0.565,-0.092,0.672,0.6231
1030,17.167,0.000,0.599,-0.071,0.669,0.4847
1031,17.183,0.000,0.630,-0.046,0.665,0.3402
1032,17.200,0.000,0.656,-0.013,0.660,0.2323
1033,17.217,0.000,0.575,0.013,0.655,0.8208
1034,17.233,0.000,0.478,-0.027,0.653,1.1882
1035,17.250,0.000,0.413,-0.068,0.651,1.0875
1036,17.267,0.000,0.378,-0.090,0.651,1.1404
1037,17.283,0.000,0.353,-0.107,0.652,1.3280
1038,17.300,0.000,0.330,-0.124,0.653,1.4539
1039,17.317,0.000,0.320,-0.140,0.655,1.5818
1040,17.333,0.000,0.307,-0.152,0.657,1.7141
1041,17.350,0.000,0.293,-0.161,0.660,1.7492
1042,17.367,0.000,0.280,-0.166,0.662,1.7671
1043,17.383,0.000,0.270,-0.171,0.665,1.8273
1044,17.400,0.000,0.263,-0.186,0.667,1.8473
1045,17.417,0.000,0.258,-0.209,0.669,1.8389
1046,17.433,0.000,0.254,-0.235,0.672,1.8247
1047,17.450,0.000,0.251,-0.262,0.674,1.8051
1048,17.467,0.000,0.247,-0.290,0.676,1.7896
1049,17.483,0.000,0.243,-0.318,0.677,1.7830
1050,17.500,0.000,0.236,-0.345,0.679,1.7811
1051,17.517,0.000,0.235,-0.370,0.680,1.7879
1052,17.533,0.000,0.244,-0.396,0.680,1.7891
1053,17.550,0.000,0.271,-0.398,0.679,1.7288
1054,17.567,0.000,0.298,-0.389,0.678,1.5493
1055,17.583,0.000,0.324,-0.322,0.676,1.3870
1056,17.600,0.000,0.357,-0.185,0.674,1.3518
1057,17.617,0.000,0.360,-0.076,0.673,1.4822
1058,17.633,0.000,0.357,-0.002,0.673,1.5811
1059,17.650,0.000,0.348,0.039,0.673,1.6362
1060,17.667,0.000,0.360,0.067,0.673,1.5446
1061,17.683,0.000,0.366,0.081,0.673,1.5301
1062,17.700,0.000,0.392,0.091,0.672,1.4720
1063,17.717,0.000,0.395,0.085,0.670,1.4230
1064,17.733,0.000,0.348,0.088,0.669,1.5767
1065,17.750,0.000,0.313,0.074,0.668,1.7151
1066,17.767,0.000,0.296,0.053,0.668,1.7937
1067,17.783,0.000,0.297,0.030,0.669,1.8074
1068,17.800,0.000,0.297,0.015,0.669,1.8098
1069,17.817,0.000,0.287,0.005,0.670,1.8298
1070,17.833,0.000,0.271,-0.002,0.671,1.8882
1071,17.850,0.000,0.252,-0.007,0.672,1.9260
1072,17.867,0.000,0.241,-0.017,0.673,1.9599
1073,17.883,0.000,0.212,-0.032,0.674,2.0159
1074,17.900,0.000,0.207,-0.040,0.675,2.0180
1075,17.917,0.000,0.198,-0.050,0.676,2.0232
1076,17.933,0.000,0.188,-0.068,0.677,2.0761
1077,17.950,0.000,0.182,-0.089,0.678,2.0984
1078,17.967,0.000,0.179,-0.109,0.680,2.0941
1079,17.983,0.000,0.179,-0.126,0.681,2.0866
1080,18.000,0.000,0.182,-0.144,0.682,2.0752
1081,18.017,0.000,0.181,-0.162,0.683,2.0460
1082,18.033,0.000,0.177,-0.185,0.684,2.0254
1083,18.050,0.000,0.178,-0.216,0.685,2.0142
1084,18.067,0.000,0.183,-0.248,0.686,1.9946
1085,18.083,0.000,0.190,-0.286,0.686,1.9515
1086,18.100,0.000,0.203,-0.316,0.686,1.9023
1087,18.117,0.000,0.234,-0.321,0.685,1.7680
1088,18.133,0.000,0.280,-0.307,0.683,1.5114
1089,18.150,0.000,0.304,-0.228,0.680,1.2282
1090,18.167,0.000,0.294,-0.082,0.678,1.4194
1091,18.183,0.000,0.277,0.006,0.677,1.6439
1092,18.200,0.000,0.272,0.047,0.677,1.7075
1093,18.217,0.000,0.284,0.069,0.678,1.6572
1094,18.233,0.000,0.289,0.072,0.678,1.6390
1095,18.250,0.000,0.293,0.078,0.677,1.6185
1096,18.267,0.000,0.301,0.097,0.676,1.6026
1097,18.283,0.000,0.320,0.113,0.674,1.4415
1098,18.300,0.000,0.337,0.133,0.671,1.4312
1099,18.317,0.000,0.296,0.102,0.669,1.8005
1100,18.333,0.000,0.274,0.088,0.668,1.8885
1101,18.350,0.000,0.266,0.078,0.667,1.9293
1102,18.367,0.000,0.263,0.068,0.667,1.9373
1103,18.383,0.000,0.260,0.055,0.667,1.9428
1104,18.400,0.000,0.250,0.038,0.667,1.9711
1105,18.417,0.000,0.245,0.027,0.668,1.9854
1106,18.433,0.000,0.240,0.020,0.668,1.9943
1107,18.450,0.000,0.233,0.015,0.669,2.0143
1108,18.467,0.000,0.213,0.012,0.669,2.0059
1109,18.483,0.000,0.221,0.010,0.669,2.0138
1110,18.500,0.000,0.219,0.000,0.670,2.0160
1111,18.517,0.000,0.213,-0.013,0.670,2.0142
1112,18.533,0.000,0.207,-0.031,0.670,2.0022
1113,18.550,0.000,0.197,-0.052,0.671,1.9900
1114,18.567,0.000,0.191,-0.069,0.672,2.0402
1115,18.583,0.000,0.188,-0.096,0.672,2.0496
1116,18.600,0.000,0.182,-0.127,0.673,2.0409
1117,18.617,0.000,0.174,-0.155,0.674,2.0365
1118,18.633,0.000,0.163,-0.179,0.676,2.0333
1119,18.650,0.000,0.161,-0.206,0.677,2.0299
1120,18.667,0.000,0.164,-0.241,0.678,2.0246
1121,18.683,0.000,0.170,-0.275,0.679,2.0019
1122,18.700,0.000,0.181,-0.305,0.679,1.9596
1123,18.717,0.000,0.202,-0.327,0.679,1.8805
1124,18.733,0.000,0.229,-0.335,0.678,1.7612
1125,18.750,0.000,0.264,-0.322,0.677,1.5969
1126,18.767,0.000,0.297,-0.223,0.674,1.3621
1127,18.783,0.000,0.286,-0.081,0.673,1.3136
1128,18.800,0.000,0.252,0.034,0.672,1.4733
1129,18.817,0.000,0.265,0.097,0.673,1.5985
1130,18.833,0.000,0.273,0.125,0.674,1.6613
1131,18.850,0.000,0.284,0.149,0.676,1.6044
1132,18.867,0.000,0.304,0.165,0.676,1.5745
1133,18.883,0.000,0.326,0.182,0.677,1.5179
1134,18.900,0.000,0.349,0.192,0.676,1.4501
1135,18.917,0.000,0.373,0.212,0.674,1.3211
1136,18.933,0.000,0.375,0.177,0.672,1.3753
1137,18.950,0.000,0.327,0.146,0.670,1.7110
1138,18.967,0.000,0.304,0.126,0.669,1.7975
1139,18.983,0.000,0.295,0.103,0.669,1.8249
1140,19.000,0.000,0.283,0.079,0.669,1.8695
1141,19.017,0.000,0.271,0.060,0.668,1.9024
1142,19.033,0.000,0.259,0.046,0.668,1.9333
1143,19.050,0.000,0.248,0.035,0.668,1.9572
1144,19.067,0.000,0.221,0.021,0.668,1.9211
1145,19.083,0.000,0.227,0.017,0.668,1.9687
1146,19.100,0.000,0.223,0.012,0.668,1.9896
1147,19.117,0.000,0.219,0.007,0.669,1.9980
1148,19.133,0.000,0.213,-0.004,0.669,2.0050
1149,19.150,0.000,0.203,-0.019,0.669,2.0125
1150,19.167,0.000,0.192,-0.040,0.670,2.0283
1151,19.183,0.000,0.180,-0.064,0.671,2.0706
1152,19.200,0.000,0.172,-0.086,0.672,2.0800
1153,19.217,0.000,0.164,-0.109,0.673,2.0757
1154,19.233,0.000,0.159,-0.129,0.674,2.0649
1155,19.250,0.000,0.160,-0.149,0.676,2.0559
1156,19.267,0.000,0.160,-0.166,0.677,2.0501
1157,19.283,0.000,0.158,-0.182,0.678,2.0411
1158,19.300,0.000,0.155,-0.207,0.680,2.0288
1159,19.317,0.000,0.162,-0.238,0.681,2.0058
1160,19.333,0.000,0.178,-0.271,0.681,1.9652
1161,19.350,0.000,0.202,-0.290,0.681,1.8971
1162,19.367,0.000,0.234,-0.301,0.680,1.7679
1163,19.383,0.000,0.268,-0.286,0.679,1.6012
1164,19.400,0.000,0.313,-0.204,0.676,1.3692
1165,19.417,0.000,0.310,-0.072,0.674,1.1304
1166,19.433,0.000,0.280,0.049,0.673,1.3318
1167,19.450,0.000,0.274,0.105,0.673,1.5018
1168,19.467,0.000,0.293,0.137,0.673,1.5379
1169,19.483,0.000,0.302,0.148,0.674,1.4911
1170,19.500,0.000,0.315,0.172,0.674,1.4839
1171,19.517,0.000,0.335,0.192,0.674,1.4793
1172,19.533,0.000,0.357,0.212,0.673,1.4210
1173,19.550,0.000,0.372,0.225,0.672,1.3027
1174,19.567,0.000,0.370,0.193,0.670,1.4461
1175,19.583,0.000,0.317,0.150,0.669,1.7284
1176,19.600,0.000,0.296,0.127,0.668,1.7995
1177,19.617,0.000,0.287,0.103,0.668,1.8213
1178,19.633,0.000,0.271,0.073,0.668,1.8792
1179,19.650,0.000,0.260,0.045,0.668,1.9120
1180,19.667,0.000,0.248,0.023,0.668,1.9521
1181,19.683,0.000,0.236,0.008,0.668,1.9749
1182,19.700,0.000,0.225,-0.005,0.669,1.9967
1183,19.717,0.000,0.200,-0.013,0.669,1.9663
1184,19.733,0.000,0.203,-0.016,0.669,2.0094
1185,19.750,0.000,0.204,-0.018,0.669,2.0150
1186,19.767,0.000,0.201,-0.027,0.669,2.0136
1187,19.783,0.000,0.194,-0.044,0.669,2.0063
1188,19.800,0.000,0.183,-0.065,0.670,2.0487
1189,19.817,0.000,0.172,-0.088,0.670,2.0712
1190,19.833,0.000,0.162,-0.112,0.671,2.0729
1191,19.850,0.000,0.160,-0.128,0.672,2.0548
1192,19.867,0.000,0.160,-0.147,0.674,2.0479
1193,19.883,0.000,0.162,-0.162,0.675,2.0390
1194,19.900,0.000,0.164,-0.177,0.677,2.0283
1195,19.917,0.000,0.158,-0.198,0.678,2.0100
1196,19.933,0.000,0.163,-0.228,0.679,1.9829
1197,19.950,0.000,0.178,-0.261,0.680,1.9431
1198,19.967,0.916,0.000,0.000,0.760,1.8739
1199,19.983,0.000,-0.235,0.095,0.757,0.7137
