step,time_s,cmd_vel,fwd_vel,lateral_vel,pelvis_height,reward_step
1046,17.433,0.000,1.251,0.227,0.744,0.8034
1047,17.450,0.000,1.294,0.227,0.739,0.8043
1048,17.467,0.000,1.330,0.228,0.731,0.7937
1049,17.483,0.000,1.379,0.283,0.723,0.7159
1050,17.500,0.000,1.256,0.231,0.718,0.5139
1051,17.517,0.000,1.237,0.092,0.715,0.6357
1052,17.533,0.000,1.196,0.004,0.714,0.7452
1053,17.550,0.000,1.188,-0.005,0.716,0.7833
1054,17.567,0.000,1.194,-0.010,0.718,0.8328
1055,17.583,0.000,1.208,-0.027,0.721,0.8455
1056,17.600,0.000,1.220,-0.046,0.724,0.8588
1057,17.617,0.000,1.235,-0.062,0.728,0.8705
1058,17.633,0.000,1.253,-0.089,0.731,0.8762
1059,17.650,0.000,1.270,-0.124,0.734,0.8815
1060,17.667,0.000,1.290,-0.153,0.737,0.8835
1061,17.683,0.000,1.316,-0.185,0.739,0.8837
1062,17.700,0.000,1.327,-0.211,0.740,0.8712
1063,17.717,0.000,1.342,-0.236,0.740,0.8390
1064,17.733,0.000,1.364,-0.275,0.740,0.7972
1065,17.750,0.000,1.400,-0.276,0.738,0.7746
1066,17.767,0.000,1.438,-0.234,0.734,0.7785
1067,17.783,0.000,1.508,-0.276,0.729,0.7577
1068,17.800,0.000,1.581,-0.323,0.723,0.6159
1069,17.817,0.000,1.500,-0.231,0.720,0.4546
1070,17.833,0.000,1.400,-0.142,0.719,0.4404
1071,17.850,0.000,1.386,0.009,0.721,0.5530
1072,17.867,0.000,1.428,0.149,0.726,0.4637
1073,17.883,0.000,1.368,0.225,0.731,0.5740
1074,17.900,0.000,1.346,0.294,0.736,0.4193
1075,17.917,0.000,1.313,0.300,0.741,0.5240
1076,17.933,0.000,1.293,0.299,0.744,0.7263
1077,17.950,0.000,1.269,0.271,0.745,0.7599
1078,17.967,0.000,1.270,0.231,0.744,0.7845
1079,17.983,0.000,1.313,0.239,0.741,0.7998
1080,18.000,0.000,1.348,0.238,0.735,0.7834
1081,18.017,0.000,1.382,0.250,0.728,0.7203
1082,18.033,0.000,1.353,0.291,0.720,0.3141
1083,18.050,0.000,1.239,0.130,0.716,0.6163
1084,18.067,0.000,1.206,0.016,0.715,0.6968
1085,18.083,0.000,1.187,-0.002,0.716,0.7657
1086,18.100,0.000,1.176,0.000,0.719,0.8188
1087,18.117,0.000,1.191,-0.001,0.722,0.8403
1088,18.133,0.000,1.207,-0.013,0.725,0.8588
1089,18.150,0.000,1.219,-0.033,0.729,0.8697
1090,18.167,0.000,1.230,-0.052,0.732,0.8780
1091,18.183,0.000,1.242,-0.080,0.735,0.8820
1092,18.200,0.000,1.251,-0.114,0.737,0.8860
1093,18.217,0.000,1.263,-0.151,0.739,0.8890
1094,18.233,0.000,1.275,-0.182,0.741,0.8881
1095,18.250,0.000,1.280,-0.204,0.741,0.8764
1096,18.267,0.000,1.298,-0.231,0.741,0.8452
1097,18.283,0.000,1.330,-0.270,0.741,0.8086
1098,18.300,0.000,1.358,-0.276,0.739,0.7834
1099,18.317,0.000,1.401,-0.242,0.735,0.7896
1100,18.333,0.000,1.476,-0.278,0.730,0.7643
1101,18.350,0.000,1.549,-0.336,0.725,0.6335
1102,18.367,0.000,1.485,-0.246,0.721,0.4614
1103,18.383,0.000,1.395,-0.154,0.721,0.4699
1104,18.400,0.000,1.374,-0.005,0.723,0.5419
1105,18.417,0.000,1.424,0.142,0.728,0.4206
1106,18.433,0.000,1.356,0.203,0.733,0.5382
1107,18.450,0.000,1.346,0.287,0.738,0.5548
1108,18.467,0.000,1.307,0.274,0.743,0.6534
1109,18.483,0.000,1.279,0.256,0.746,0.7517
1110,18.500,0.000,1.256,0.231,0.747,0.7795
1111,18.517,0.000,1.271,0.199,0.745,0.8017
1112,18.533,0.000,1.312,0.205,0.741,0.8116
1113,18.550,0.000,1.351,0.199,0.735,0.7950
1114,18.567,0.000,1.375,0.209,0.727,0.5813
1115,18.583,0.000,1.316,0.234,0.720,0.0790
1116,18.600,0.000,1.233,0.073,0.715,0.5770
1117,18.617,0.000,1.201,-0.011,0.714,0.6753
1118,18.633,0.000,1.192,-0.016,0.716,0.7585
1119,18.650,0.000,1.191,-0.019,0.718,0.8326
1120,18.667,0.000,1.204,-0.033,0.721,0.8477
1121,18.683,0.000,1.216,-0.054,0.724,0.8611
1122,18.700,0.000,1.230,-0.075,0.727,0.8724
1123,18.717,0.000,1.246,-0.099,0.731,0.8789
1124,18.733,0.000,1.262,-0.131,0.734,0.8840
1125,18.750,0.000,1.284,-0.164,0.737,0.8849
1126,18.767,0.000,1.303,-0.195,0.739,0.8841
1127,18.783,0.000,1.312,-0.213,0.740,0.8700
1128,18.800,0.000,1.333,-0.237,0.740,0.8402
1129,18.817,0.000,1.364,-0.274,0.740,0.8044
1130,18.833,0.000,1.394,-0.279,0.738,0.7755
1131,18.850,0.000,1.438,-0.236,0.735,0.7814
1132,18.867,0.000,1.509,-0.271,0.729,0.7632
1133,18.883,0.000,1.583,-0.330,0.724,0.5766
1134,18.900,0.000,1.500,-0.244,0.720,0.3956
1135,18.917,0.000,1.400,-0.165,0.720,0.4360
1136,18.933,0.000,1.385,-0.011,0.723,0.5643
1137,18.950,0.000,1.420,0.111,0.727,0.5151
1138,18.967,0.000,1.379,0.199,0.733,0.6436
1139,18.983,0.000,1.367,0.274,0.738,0.6112
1140,19.000,0.000,1.338,0.274,0.743,0.5951
1141,19.017,0.000,1.315,0.271,0.746,0.7287
1142,19.033,0.000,1.301,0.250,0.747,0.7636
1143,19.050,0.000,1.308,0.209,0.746,0.7953
1144,19.067,0.000,1.352,0.214,0.742,0.8066
1145,19.083,0.000,1.382,0.210,0.736,0.7880
1146,19.100,0.000,1.399,0.216,0.728,0.6144
1147,19.117,0.000,1.350,0.247,0.720,0.1577
1148,19.133,0.000,1.258,0.088,0.715,0.6216
1149,19.150,0.000,1.220,-0.012,0.714,0.6460
1150,19.167,0.000,1.205,-0.013,0.715,0.7400
1151,19.183,0.000,1.201,-0.012,0.717,0.8230
1152,19.200,0.000,1.215,-0.023,0.720,0.8429
1153,19.217,0.000,1.224,-0.043,0.723,0.8563
1154,19.233,0.000,1.232,-0.068,0.727,0.8670
1155,19.250,0.000,1.245,-0.088,0.730,0.8774
1156,19.267,0.000,1.259,-0.120,0.733,0.8828
1157,19.283,0.000,1.271,-0.156,0.736,0.8853
1158,19.300,0.000,1.289,-0.197,0.738,0.8837
1159,19.317,0.000,1.295,-0.223,0.739,0.8772
1160,19.333,0.000,1.303,-0.250,0.740,0.8508
1161,19.350,0.000,1.329,-0.285,0.740,0.8136
1162,19.367,0.000,1.364,-0.312,0.740,0.7754
1163,19.383,0.000,1.399,-0.280,0.737,0.7823
1164,19.400,0.000,1.441,-0.290,0.732,0.7940
1165,19.417,0.000,1.529,-0.341,0.727,0.6698
1166,19.433,0.000,1.508,-0.330,0.722,0.6104
1167,19.450,0.000,1.416,-0.221,0.720,0.4285
1168,19.467,0.000,1.351,-0.096,0.722,0.5454
1169,19.483,0.000,1.376,0.046,0.725,0.4716
1170,19.500,0.000,1.349,0.154,0.730,0.4848
1171,19.517,0.000,1.340,0.249,0.735,0.6203
1172,19.533,0.000,1.298,0.263,0.740,0.6971
1173,19.550,0.000,1.275,0.267,0.744,0.7391
1174,19.567,0.000,1.259,0.256,0.747,0.7392
1175,19.583,0.000,1.245,0.226,0.747,0.7916
1176,19.600,0.000,1.280,0.224,0.745,0.8176
1177,19.617,0.000,1.309,0.235,0.741,0.8091
1178,19.633,0.000,1.330,0.235,0.735,0.7997
1179,19.650,0.000,1.350,0.256,0.727,0.5937
1180,19.667,0.000,1.261,0.267,0.721,0.2904
1181,19.683,0.000,1.207,0.106,0.717,0.6270
1182,19.700,0.000,1.185,0.004,0.716,0.6917
1183,19.717,0.000,1.192,-0.006,0.718,0.7835
1184,19.733,0.000,1.196,-0.010,0.720,0.8416
1185,19.750,0.000,1.203,-0.026,0.722,0.8543
1186,19.767,0.000,1.212,-0.052,0.725,0.8664
1187,19.783,0.000,1.223,-0.074,0.728,0.8767
1188,19.800,0.000,1.240,-0.102,0.731,0.8806
1189,19.817,0.000,1.261,-0.137,0.734,0.8838
1190,19.833,0.000,1.285,-0.165,0.736,0.8850
1191,19.850,0.000,1.299,-0.189,0.738,0.8807
1192,19.867,0.000,1.308,-0.217,0.738,0.8560
1193,19.883,0.000,1.332,-0.246,0.739,0.8164
1194,19.900,0.000,1.368,-0.276,0.738,0.7780
1195,19.917,0.000,1.405,-0.246,0.736,0.7764
1196,19.933,0.000,1.441,-0.252,0.732,0.7965
1197,19.950,0.000,1.523,-0.297,0.726,0.7110
1198,19.967,0.916,0.000,0.000,0.760,0.6392
1199,19.983,0.000,-0.455,-0.029,0.757,0.3802
